Review_ID,Customer_ID,Product_ID,Order_ID,Review_Date,Rating,Review_Text,Sentiment
REV0011085,CUST009319,PRD00597,ORD00068966,2022-06-27,5,Good product,Positive
REV0011086,CUST006935,PRD00402,ORD00068975,2022-08-06,3,Good product,Neutral
REV0011087,CUST009695,PRD00724,ORD00068980,2022-02-07,2,Average quality,Negative
REV0011088,CUST002769,PRD00395,ORD00068982,2025-01-16,5,Late delivery,Positive
REV0011089,CUST004805,PRD00332,ORD00069004,2026-01-09,4,Value for money,Positive
REV0011090,CUST008020,PRD00075,ORD00069006,2023-03-28,4,Not satisfied,Positive
REV0011091,CUST006843,PRD00681,ORD00069013,2023-03-26,5,Good product,Positive
REV0011092,CUST009417,PRD00653,ORD00069015,2022-07-08,4,Excellent experience,Positive
REV0011093,CUST008027,PRD00703,ORD00069018,2025-12-23,5,Not satisfied,Positive
REV0011094,CUST002879,PRD00308,ORD00069025,2023-09-24,4,Average quality,Positive
REV0011095,CUST008132,PRD00164,ORD00069034,2022-02-22,4,Value for money,Positive
REV0011096,CUST001800,PRD00152,ORD00069040,2022-03-13,4,Excellent experience,Positive
REV0011097,CUST002171,PRD00955,ORD00069041,2022-10-26,4,Not satisfied,Positive
REV0011098,CUST005836,PRD00072,ORD00069042,2025-10-18,4,Late delivery,Positive
REV0011099,CUST000440,PRD00187,ORD00069045,2025-10-17,3,Late delivery,Neutral
REV0011100,CUST009475,PRD00885,ORD00069055,2023-12-16,5,Good product,Positive
REV0011101,CUST008791,PRD00959,ORD00069056,2025-06-05,4,Late delivery,Positive
REV0011102,CUST007293,PRD00774,ORD00069066,2023-10-23,4,Value for money,Positive
REV0011103,CUST006589,PRD00196,ORD00069085,2024-05-08,3,Excellent experience,Neutral
REV0011104,CUST001528,PRD00422,ORD00069098,2025-11-04,4,Value for money,Positive
REV0011105,CUST008680,PRD00309,ORD00069110,2024-07-07,4,Average quality,Positive
REV0011106,CUST010437,PRD00357,ORD00069112,2025-12-26,5,Excellent experience,Positive
REV0011107,CUST008124,PRD00327,ORD00069114,2023-02-21,3,Value for money,Neutral
REV0011108,CUST010424,PRD00116,ORD00069115,2026-01-02,4,Excellent experience,Positive
REV0011109,CUST009169,PRD00563,ORD00069117,2025-04-09,4,Not satisfied,Positive
REV0011110,CUST012984,PRD00884,ORD00069118,2022-09-07,4,Good product,Positive
REV0011111,CUST003491,PRD00383,ORD00069132,2022-03-20,5,Excellent experience,Positive
REV0011112,CUST005305,PRD00917,ORD00069138,2025-11-27,3,Excellent experience,Neutral
REV0011113,CUST007364,PRD00146,ORD00069139,2025-04-23,4,Good product,Positive
REV0011114,CUST004694,PRD00399,ORD00069142,2022-11-11,2,Average quality,Negative
REV0011115,CUST004716,PRD00206,ORD00069145,2024-11-28,5,Late delivery,Positive
REV0011116,CUST005867,PRD00364,ORD00069148,2024-12-18,4,Value for money,Positive
REV0011117,CUST001497,PRD00353,ORD00069157,2022-04-24,4,Excellent experience,Positive
REV0011118,CUST009852,PRD00789,ORD00069159,2023-04-23,3,Average quality,Neutral
REV0011119,CUST008368,PRD00922,ORD00069162,2022-09-21,3,Good product,Neutral
REV0011120,CUST010419,PRD00740,ORD00069166,2023-02-18,4,Not satisfied,Positive
REV0011121,CUST006248,PRD00913,ORD00069173,2023-11-16,3,Excellent experience,Neutral
REV0011122,CUST005484,PRD00953,ORD00069189,2022-02-09,4,Good product,Positive
REV0011123,CUST009133,PRD00516,ORD00069190,2025-03-10,5,Not satisfied,Positive
REV0011124,CUST011266,PRD00505,ORD00069192,2024-02-09,5,Late delivery,Positive
REV0011125,CUST004020,PRD00174,ORD00069211,2022-11-13,3,Good product,Neutral
REV0011126,CUST006525,PRD00074,ORD00069212,2023-09-02,4,Not satisfied,Positive
REV0011127,CUST004973,PRD00775,ORD00069217,2024-09-01,5,Average quality,Positive
REV0011128,CUST003116,PRD00165,ORD00069219,2026-01-15,2,Late delivery,Negative
REV0011129,CUST008508,PRD00387,ORD00069220,2025-04-13,5,Not satisfied,Positive
REV0011130,CUST001820,PRD00415,ORD00069222,2024-07-11,5,Average quality,Positive
REV0011131,CUST008603,PRD00961,ORD00069224,2024-10-06,2,Average quality,Negative
REV0011132,CUST011191,PRD00073,ORD00069226,2024-11-22,4,Good product,Positive
REV0011133,CUST001619,PRD00725,ORD00069235,2025-02-17,4,Late delivery,Positive
REV0011134,CUST014711,PRD00318,ORD00069245,2022-07-02,4,Excellent experience,Positive
REV0011135,CUST003503,PRD00356,ORD00069246,2022-11-25,4,Not satisfied,Positive
REV0011136,CUST005790,PRD00046,ORD00069247,2025-05-15,3,Good product,Neutral
REV0011137,CUST002018,PRD00777,ORD00069250,2024-03-23,5,Good product,Positive
REV0011138,CUST002409,PRD00722,ORD00069253,2022-05-11,5,Average quality,Positive
REV0011139,CUST000362,PRD00665,ORD00069255,2022-09-27,5,Good product,Positive
REV0011140,CUST001753,PRD00066,ORD00069264,2025-09-18,5,Not satisfied,Positive
REV0011141,CUST007706,PRD00619,ORD00069272,2023-02-06,4,Average quality,Positive
REV0011142,CUST007929,PRD00153,ORD00069281,2025-02-25,4,Excellent experience,Positive
REV0011143,CUST014261,PRD00378,ORD00069286,2024-07-13,5,Value for money,Positive
REV0011144,CUST002390,PRD00157,ORD00069293,2025-10-29,4,Good product,Positive
REV0011145,CUST006323,PRD00539,ORD00069299,2024-11-15,2,Value for money,Negative
REV0011146,CUST014548,PRD00279,ORD00069304,2022-10-23,4,Value for money,Positive
REV0011147,CUST005145,PRD00735,ORD00069309,2024-01-02,3,Late delivery,Neutral
REV0011148,CUST001010,PRD00032,ORD00069315,2025-11-02,3,Good product,Neutral
REV0011149,CUST005496,PRD00739,ORD00069321,2022-10-13,4,Average quality,Positive
REV0011150,CUST001291,PRD00236,ORD00069323,2025-03-03,1,Not satisfied,Negative
REV0011151,CUST011731,PRD00975,ORD00069334,2022-07-04,4,Good product,Positive
REV0011152,CUST003797,PRD00596,ORD00069342,2023-06-19,5,Not satisfied,Positive
REV0011153,CUST002146,PRD00889,ORD00069344,2023-07-25,5,Not satisfied,Positive
REV0011154,CUST003501,PRD00101,ORD00069347,2025-05-13,5,Late delivery,Positive
REV0011155,CUST002412,PRD00285,ORD00069348,2023-11-23,3,Excellent experience,Neutral
REV0011156,CUST000450,PRD00562,ORD00069349,2022-09-09,5,Average quality,Positive
REV0011157,CUST013669,PRD00543,ORD00069350,2025-10-12,5,Average quality,Positive
REV0011158,CUST010931,PRD00516,ORD00069352,2022-09-11,5,Good product,Positive
REV0011159,CUST012216,PRD00625,ORD00069354,2025-06-15,3,Excellent experience,Neutral
REV0011160,CUST002817,PRD00993,ORD00069379,2023-10-26,3,Good product,Neutral
REV0011161,CUST006244,PRD00175,ORD00069382,2022-08-16,4,Not satisfied,Positive
REV0011162,CUST009709,PRD00570,ORD00069396,2022-02-14,2,Late delivery,Negative
REV0011163,CUST001153,PRD00473,ORD00069399,2022-09-17,5,Value for money,Positive
REV0011164,CUST014978,PRD00671,ORD00069414,2022-10-24,5,Good product,Positive
REV0011165,CUST001488,PRD00164,ORD00069415,2022-02-24,5,Late delivery,Positive
REV0011166,CUST014356,PRD00998,ORD00069417,2022-11-14,4,Not satisfied,Positive
REV0011167,CUST010501,PRD00653,ORD00069424,2025-05-22,5,Excellent experience,Positive
REV0011168,CUST006561,PRD00804,ORD00069425,2023-03-02,5,Value for money,Positive
REV0011169,CUST009315,PRD00579,ORD00069426,2022-10-27,5,Excellent experience,Positive
REV0011170,CUST007026,PRD00027,ORD00069433,2022-08-16,3,Average quality,Neutral
REV0011171,CUST001512,PRD00321,ORD00069438,2025-05-04,3,Late delivery,Neutral
REV0011172,CUST014987,PRD00557,ORD00069440,2025-02-17,2,Good product,Negative
REV0011173,CUST006389,PRD00665,ORD00069443,2024-06-13,5,Excellent experience,Positive
REV0011174,CUST002251,PRD00053,ORD00069451,2025-09-12,3,Not satisfied,Neutral
REV0011175,CUST014838,PRD00428,ORD00069457,2025-09-17,5,Not satisfied,Positive
REV0011176,CUST011461,PRD00096,ORD00069464,2023-06-09,1,Average quality,Negative
REV0011177,CUST000351,PRD00558,ORD00069474,2024-01-06,4,Value for money,Positive
REV0011178,CUST012528,PRD00009,ORD00069476,2024-04-16,4,Not satisfied,Positive
REV0011179,CUST005497,PRD00232,ORD00069483,2024-12-30,3,Average quality,Neutral
REV0011180,CUST013114,PRD00581,ORD00069502,2025-07-18,5,Good product,Positive
REV0011181,CUST004096,PRD00244,ORD00069514,2025-03-06,3,Late delivery,Neutral
REV0011182,CUST010033,PRD00663,ORD00069515,2024-01-14,5,Average quality,Positive
REV0011183,CUST006556,PRD00644,ORD00069523,2023-02-23,5,Average quality,Positive
REV0011184,CUST013540,PRD00507,ORD00069526,2023-08-24,5,Good product,Positive
REV0011185,CUST002919,PRD00612,ORD00069528,2023-03-01,4,Excellent experience,Positive
REV0011186,CUST014760,PRD00010,ORD00069531,2023-02-16,2,Late delivery,Negative
REV0011187,CUST009351,PRD00815,ORD00069554,2025-04-15,4,Value for money,Positive
REV0011188,CUST010730,PRD00001,ORD00069555,2024-06-01,5,Value for money,Positive
REV0011189,CUST003980,PRD00774,ORD00069556,2025-06-27,5,Not satisfied,Positive
REV0011190,CUST004684,PRD00093,ORD00069558,2023-11-26,5,Excellent experience,Positive
REV0011191,CUST014692,PRD00271,ORD00069561,2022-01-26,3,Good product,Neutral
REV0011192,CUST007564,PRD00749,ORD00069580,2024-11-03,3,Not satisfied,Neutral
REV0011193,CUST004102,PRD00113,ORD00069592,2024-07-20,5,Not satisfied,Positive
REV0011194,CUST007573,PRD00243,ORD00069598,2024-03-08,3,Average quality,Neutral
REV0011195,CUST000877,PRD00864,ORD00069603,2024-08-24,4,Late delivery,Positive
REV0011196,CUST001522,PRD00281,ORD00069610,2022-09-26,4,Late delivery,Positive
REV0011197,CUST006593,PRD00011,ORD00069620,2022-09-22,4,Late delivery,Positive
REV0011198,CUST008470,PRD00396,ORD00069621,2025-11-05,3,Good product,Neutral
REV0011199,CUST013433,PRD00841,ORD00069622,2025-06-15,1,Average quality,Negative
REV0011200,CUST004448,PRD00923,ORD00069624,2024-03-03,4,Excellent experience,Positive
REV0011201,CUST010449,PRD00559,ORD00069637,2022-03-25,4,Average quality,Positive
REV0011202,CUST014857,PRD00822,ORD00069640,2023-09-14,3,Value for money,Neutral
REV0011203,CUST002459,PRD00399,ORD00069644,2025-07-21,3,Not satisfied,Neutral
REV0011204,CUST013952,PRD00428,ORD00069661,2025-03-28,3,Value for money,Neutral
REV0011205,CUST010809,PRD00322,ORD00069666,2025-09-17,4,Value for money,Positive
REV0011206,CUST006298,PRD00089,ORD00069671,2022-05-25,2,Value for money,Negative
REV0011207,CUST007100,PRD00242,ORD00069674,2025-09-01,3,Late delivery,Neutral
REV0011208,CUST009813,PRD00635,ORD00069677,2024-12-01,5,Average quality,Positive
REV0011209,CUST001931,PRD00622,ORD00069690,2023-06-25,4,Value for money,Positive
REV0011210,CUST005989,PRD00433,ORD00069694,2023-03-15,4,Value for money,Positive
REV0011211,CUST006787,PRD00680,ORD00069709,2022-08-16,5,Late delivery,Positive
REV0011212,CUST009628,PRD00827,ORD00069714,2024-09-25,4,Value for money,Positive
REV0011213,CUST008594,PRD00419,ORD00069728,2024-12-13,2,Good product,Negative
REV0011214,CUST014395,PRD00353,ORD00069732,2024-03-09,5,Value for money,Positive
REV0011215,CUST008954,PRD00848,ORD00069733,2025-12-13,3,Late delivery,Neutral
REV0011216,CUST012551,PRD00344,ORD00069739,2022-12-04,5,Average quality,Positive
REV0011217,CUST007391,PRD00594,ORD00069742,2022-05-05,3,Excellent experience,Neutral
REV0011218,CUST004971,PRD00607,ORD00069744,2023-01-17,1,Average quality,Negative
REV0011219,CUST000082,PRD00349,ORD00069749,2023-10-27,4,Not satisfied,Positive
REV0011220,CUST005494,PRD00761,ORD00069750,2025-12-31,5,Excellent experience,Positive
REV0011221,CUST008372,PRD00691,ORD00069755,2024-11-20,3,Late delivery,Neutral
REV0011222,CUST006818,PRD00282,ORD00069756,2022-08-26,5,Average quality,Positive
REV0011223,CUST014978,PRD00280,ORD00069766,2025-01-21,5,Late delivery,Positive
REV0011224,CUST006751,PRD00648,ORD00069772,2023-02-27,1,Average quality,Negative
REV0011225,CUST011175,PRD00987,ORD00069773,2025-05-07,3,Excellent experience,Neutral
REV0011226,CUST005997,PRD00786,ORD00069774,2023-09-14,3,Value for money,Neutral
REV0011227,CUST008773,PRD00423,ORD00069781,2023-01-04,4,Value for money,Positive
REV0011228,CUST003932,PRD00876,ORD00069804,2024-07-12,3,Excellent experience,Neutral
REV0011229,CUST009463,PRD00506,ORD00069810,2025-09-28,4,Average quality,Positive
REV0011230,CUST005617,PRD00789,ORD00069817,2025-09-05,3,Late delivery,Neutral
REV0011231,CUST014334,PRD00660,ORD00069832,2025-11-16,4,Good product,Positive
REV0011232,CUST012892,PRD00395,ORD00069859,2024-08-15,5,Value for money,Positive
REV0011233,CUST014613,PRD00601,ORD00069861,2025-04-11,2,Excellent experience,Negative
REV0011234,CUST014946,PRD00814,ORD00069865,2025-05-30,4,Late delivery,Positive
REV0011235,CUST011601,PRD00498,ORD00069882,2025-03-06,4,Good product,Positive
REV0011236,CUST013618,PRD00364,ORD00069915,2023-04-09,5,Value for money,Positive
REV0011237,CUST001085,PRD00810,ORD00069920,2024-10-01,4,Average quality,Positive
REV0011238,CUST002047,PRD00636,ORD00069926,2025-12-06,4,Not satisfied,Positive
REV0011239,CUST009666,PRD00307,ORD00069927,2022-05-09,4,Late delivery,Positive
REV0011240,CUST003451,PRD00192,ORD00069931,2024-01-21,4,Good product,Positive
REV0011241,CUST003746,PRD00842,ORD00069943,2025-08-03,3,Good product,Neutral
REV0011242,CUST003062,PRD00483,ORD00069947,2024-09-16,4,Value for money,Positive
REV0011243,CUST005039,PRD00099,ORD00069950,2022-05-10,5,Average quality,Positive
REV0011244,CUST008729,PRD00782,ORD00069952,2025-08-20,5,Late delivery,Positive
REV0011245,CUST007253,PRD00285,ORD00069957,2022-02-04,5,Good product,Positive
REV0011246,CUST004122,PRD00102,ORD00069962,2023-05-26,5,Value for money,Positive
REV0011247,CUST002796,PRD00497,ORD00069974,2025-04-01,1,Average quality,Negative
REV0011248,CUST012287,PRD00214,ORD00069981,2022-12-20,4,Late delivery,Positive
REV0011249,CUST009191,PRD00408,ORD00069983,2022-01-21,1,Average quality,Negative
REV0011250,CUST008817,PRD00966,ORD00069987,2023-06-03,4,Late delivery,Positive
REV0011251,CUST008709,PRD00904,ORD00069993,2022-07-27,4,Not satisfied,Positive
REV0011252,CUST002521,PRD00937,ORD00069995,2023-09-02,4,Average quality,Positive
REV0011253,CUST012613,PRD00899,ORD00070003,2022-02-22,4,Average quality,Positive
REV0011254,CUST010808,PRD00065,ORD00070010,2023-05-22,3,Value for money,Neutral
REV0011255,CUST009280,PRD00191,ORD00070013,2022-10-18,5,Not satisfied,Positive
REV0011256,CUST011497,PRD00879,ORD00070025,2025-01-01,3,Late delivery,Neutral
REV0011257,CUST005965,PRD00150,ORD00070028,2022-03-28,5,Not satisfied,Positive
REV0011258,CUST007247,PRD00352,ORD00070036,2024-04-15,2,Not satisfied,Negative
REV0011259,CUST013906,PRD00843,ORD00070039,2023-04-13,3,Late delivery,Neutral
REV0011260,CUST011366,PRD00992,ORD00070046,2024-06-22,1,Late delivery,Negative
REV0011261,CUST010754,PRD00206,ORD00070047,2022-06-06,4,Late delivery,Positive
REV0011262,CUST013475,PRD00148,ORD00070048,2022-08-20,4,Good product,Positive
REV0011263,CUST003284,PRD00255,ORD00070049,2022-10-21,4,Good product,Positive
REV0011264,CUST005873,PRD00204,ORD00070056,2022-08-06,5,Average quality,Positive
REV0011265,CUST013601,PRD00888,ORD00070066,2025-12-26,5,Excellent experience,Positive
REV0011266,CUST007530,PRD00783,ORD00070069,2024-06-05,5,Value for money,Positive
REV0011267,CUST009291,PRD00146,ORD00070072,2022-01-16,5,Average quality,Positive
REV0011268,CUST003534,PRD00497,ORD00070073,2024-05-07,4,Value for money,Positive
REV0011269,CUST006143,PRD00932,ORD00070083,2023-10-21,5,Excellent experience,Positive
REV0011270,CUST013156,PRD00944,ORD00070084,2024-08-07,3,Good product,Neutral
REV0011271,CUST002812,PRD00064,ORD00070090,2023-12-05,3,Average quality,Neutral
REV0011272,CUST012331,PRD00511,ORD00070092,2022-07-15,4,Not satisfied,Positive
REV0011273,CUST003025,PRD00840,ORD00070094,2025-02-17,5,Not satisfied,Positive
REV0011274,CUST003614,PRD00110,ORD00070095,2022-01-18,4,Value for money,Positive
REV0011275,CUST009319,PRD00668,ORD00070107,2023-01-03,4,Not satisfied,Positive
REV0011276,CUST002994,PRD00604,ORD00070114,2024-03-24,4,Not satisfied,Positive
REV0011277,CUST001232,PRD00963,ORD00070115,2024-06-09,5,Excellent experience,Positive
REV0011278,CUST005933,PRD00600,ORD00070117,2024-01-13,4,Not satisfied,Positive
REV0011279,CUST006481,PRD00127,ORD00070124,2024-01-14,4,Excellent experience,Positive
REV0011280,CUST007381,PRD00201,ORD00070125,2023-07-07,5,Average quality,Positive
REV0011281,CUST011391,PRD00543,ORD00070137,2023-11-10,5,Value for money,Positive
REV0011282,CUST006640,PRD00588,ORD00070140,2023-04-06,4,Not satisfied,Positive
REV0011283,CUST007111,PRD00143,ORD00070142,2023-01-28,4,Late delivery,Positive
REV0011284,CUST007548,PRD00385,ORD00070143,2025-01-16,5,Excellent experience,Positive
REV0011285,CUST010121,PRD00072,ORD00070144,2025-10-15,4,Not satisfied,Positive
REV0011286,CUST002236,PRD00914,ORD00070167,2024-03-04,5,Excellent experience,Positive
REV0011287,CUST004550,PRD00340,ORD00070175,2022-09-20,5,Not satisfied,Positive
REV0011288,CUST002119,PRD00292,ORD00070179,2023-05-28,3,Late delivery,Neutral
REV0011289,CUST003917,PRD00446,ORD00070187,2025-04-30,3,Average quality,Neutral
REV0011290,CUST002696,PRD00326,ORD00070189,2025-01-09,5,Not satisfied,Positive
REV0011291,CUST011045,PRD00393,ORD00070190,2023-11-18,5,Excellent experience,Positive
REV0011292,CUST003116,PRD00405,ORD00070193,2024-01-14,5,Late delivery,Positive
REV0011293,CUST000685,PRD00995,ORD00070202,2024-08-20,5,Good product,Positive
REV0011294,CUST015000,PRD00990,ORD00070203,2023-09-15,4,Value for money,Positive
REV0011295,CUST010248,PRD00677,ORD00070206,2022-05-27,4,Value for money,Positive
REV0011296,CUST008657,PRD00303,ORD00070207,2023-10-06,4,Value for money,Positive
REV0011297,CUST001080,PRD00873,ORD00070209,2023-06-10,2,Excellent experience,Negative
REV0011298,CUST009891,PRD00455,ORD00070210,2022-03-21,4,Late delivery,Positive
REV0011299,CUST008232,PRD00370,ORD00070215,2022-05-11,4,Average quality,Positive
REV0011300,CUST008266,PRD00457,ORD00070217,2024-07-02,4,Excellent experience,Positive
REV0011301,CUST008597,PRD00308,ORD00070223,2024-10-18,4,Value for money,Positive
REV0011302,CUST011183,PRD00907,ORD00070225,2022-03-08,4,Good product,Positive
REV0011303,CUST008415,PRD00916,ORD00070235,2025-03-13,5,Good product,Positive
REV0011304,CUST006114,PRD00227,ORD00070244,2023-07-22,4,Good product,Positive
REV0011305,CUST007089,PRD00892,ORD00070256,2023-09-10,5,Average quality,Positive
REV0011306,CUST012902,PRD00629,ORD00070258,2022-02-04,5,Good product,Positive
REV0011307,CUST011930,PRD00710,ORD00070264,2022-06-22,3,Not satisfied,Neutral
REV0011308,CUST001586,PRD00929,ORD00070265,2025-12-09,4,Not satisfied,Positive
REV0011309,CUST014291,PRD00152,ORD00070274,2022-08-19,3,Excellent experience,Neutral
REV0011310,CUST007236,PRD00372,ORD00070277,2022-07-01,5,Average quality,Positive
REV0011311,CUST007717,PRD00520,ORD00070280,2022-06-08,4,Late delivery,Positive
REV0011312,CUST006702,PRD00281,ORD00070302,2022-02-18,4,Average quality,Positive
REV0011313,CUST000864,PRD00566,ORD00070307,2022-11-01,1,Average quality,Negative
REV0011314,CUST013638,PRD00934,ORD00070312,2025-09-23,4,Good product,Positive
REV0011315,CUST000805,PRD00227,ORD00070321,2024-06-04,4,Excellent experience,Positive
REV0011316,CUST006778,PRD00126,ORD00070327,2022-03-22,5,Good product,Positive
REV0011317,CUST006825,PRD00720,ORD00070343,2022-03-22,5,Not satisfied,Positive
REV0011318,CUST001176,PRD00750,ORD00070350,2025-01-31,1,Value for money,Negative
REV0011319,CUST010171,PRD00615,ORD00070356,2023-03-26,3,Not satisfied,Neutral
REV0011320,CUST014314,PRD00476,ORD00070357,2024-10-16,4,Good product,Positive
