Product_ID,Warehouse_ID,Warehouse_City,Stock_Available,Reorder_Level,Reorder_Qty,Last_Stock_Update,Inventory_Value
PRD00615,WH008,Dubai,807,95,111,2025-12-28,624537.3
PRD00616,WH007,Bhubaneswar,296,67,299,2025-12-31,117775.44
PRD00616,WH003,Delhi,578,51,247,2025-12-14,229980.42
PRD00616,WH006,Kolkata,364,69,249,2025-12-13,144831.96
PRD00616,WH008,Dubai,51,67,218,2025-12-12,20292.39
PRD00616,WH004,Hyderabad,512,110,171,2025-12-04,203719.68
PRD00617,WH002,Mumbai,384,105,153,2025-12-02,691872.0
PRD00617,WH008,Dubai,408,24,228,2025-12-15,735114.0
PRD00617,WH003,Delhi,286,45,215,2025-12-15,515300.5
PRD00618,WH002,Mumbai,701,110,188,2025-12-29,19589767.46
PRD00618,WH005,Chennai,445,55,137,2025-12-13,12435729.7
PRD00618,WH003,Delhi,329,45,185,2025-12-25,9194056.34
PRD00618,WH007,Bhubaneswar,752,95,277,2025-12-17,21014985.92
PRD00619,WH003,Delhi,725,28,53,2025-12-26,192639.75
PRD00619,WH002,Mumbai,768,24,226,2025-12-14,204065.28
PRD00620,WH007,Bhubaneswar,13,31,53,2025-12-15,149066.97
PRD00620,WH008,Dubai,481,105,291,2025-12-06,5515477.89
PRD00620,WH001,Bangalore,826,29,115,2025-12-21,9471485.94
PRD00621,WH004,Hyderabad,572,103,291,2025-12-15,58458.4
PRD00621,WH008,Dubai,219,37,199,2025-12-29,22381.8
PRD00621,WH005,Chennai,230,34,276,2025-12-06,23506.0
PRD00622,WH003,Delhi,853,88,209,2025-12-29,760313.02
PRD00622,WH006,Kolkata,813,68,184,2025-12-06,724659.42
PRD00623,WH005,Chennai,841,94,51,2025-12-11,361899.12
PRD00623,WH008,Dubai,36,71,64,2025-12-30,15491.52
PRD00623,WH003,Delhi,293,36,63,2025-12-14,126083.76
PRD00623,WH002,Mumbai,669,119,158,2025-12-08,287884.08
PRD00623,WH007,Bhubaneswar,236,95,115,2025-12-12,101555.52
PRD00624,WH003,Delhi,409,110,127,2025-12-11,5172578.01
PRD00624,WH005,Chennai,655,20,80,2025-12-15,8283712.95
PRD00625,WH008,Dubai,870,60,264,2025-12-01,202762.2
PRD00625,WH003,Delhi,268,59,199,2025-12-13,62460.08
PRD00626,WH003,Delhi,204,44,125,2025-12-26,16926145.2
PRD00626,WH004,Hyderabad,796,81,80,2025-12-26,66045154.8
PRD00626,WH002,Mumbai,693,70,98,2025-12-17,57499110.9
PRD00627,WH001,Bangalore,123,102,288,2025-12-31,861114.39
PRD00627,WH003,Delhi,144,96,100,2025-12-08,1008133.92
PRD00628,WH004,Hyderabad,534,77,220,2025-12-13,3095544.6
PRD00628,WH005,Chennai,41,98,207,2025-12-04,237672.9
PRD00628,WH007,Bhubaneswar,34,49,247,2025-12-31,197094.6
PRD00629,WH006,Kolkata,848,111,297,2025-12-11,41766942.56
PRD00629,WH003,Delhi,611,63,169,2025-12-24,30093870.17
PRD00629,WH004,Hyderabad,243,98,288,2025-12-07,11968593.21
PRD00630,WH007,Bhubaneswar,324,25,279,2025-12-07,543024.0
PRD00630,WH002,Mumbai,454,53,219,2025-12-05,760904.0
PRD00630,WH006,Kolkata,572,44,145,2025-12-30,958672.0
PRD00630,WH001,Bangalore,364,84,172,2025-12-06,610064.0
PRD00630,WH003,Delhi,324,72,171,2025-12-01,543024.0
PRD00631,WH008,Dubai,432,26,88,2025-12-05,375887.52
PRD00631,WH007,Bhubaneswar,179,92,198,2025-12-06,155749.69
PRD00632,WH003,Delhi,135,94,176,2025-12-13,3007532.7
PRD00632,WH004,Hyderabad,346,42,168,2025-12-16,7708194.92
PRD00632,WH005,Chennai,470,116,167,2025-12-13,10470669.4
PRD00632,WH006,Kolkata,360,109,224,2025-12-29,8020087.2
PRD00632,WH002,Mumbai,722,36,98,2025-12-05,16084730.44
PRD00633,WH003,Delhi,477,36,272,2025-12-05,183597.3
PRD00633,WH005,Chennai,148,21,192,2025-12-09,56965.2
PRD00634,WH008,Dubai,528,39,281,2025-12-24,78830.4
PRD00634,WH001,Bangalore,168,103,101,2025-12-29,25082.4
PRD00634,WH004,Hyderabad,83,114,78,2025-12-19,12391.9
PRD00634,WH007,Bhubaneswar,865,101,206,2025-12-04,129144.5
PRD00635,WH002,Mumbai,522,59,75,2025-12-09,237483.9
PRD00635,WH004,Hyderabad,453,23,141,2025-12-21,206092.35
PRD00635,WH008,Dubai,132,109,243,2025-12-18,60053.4
PRD00635,WH001,Bangalore,398,28,181,2025-12-03,181070.1
PRD00635,WH006,Kolkata,458,59,148,2025-12-08,208367.1
PRD00636,WH004,Hyderabad,239,106,99,2025-12-28,1060880.37
PRD00636,WH005,Chennai,420,118,114,2025-12-05,1864308.6
PRD00637,WH003,Delhi,414,85,94,2025-12-28,22110228.9
PRD00637,WH005,Chennai,472,53,171,2025-12-02,25207797.2
PRD00638,WH007,Bhubaneswar,866,49,169,2025-12-14,19511889.3
PRD00638,WH001,Bangalore,223,58,75,2025-12-05,5024424.15
PRD00638,WH003,Delhi,716,29,53,2025-12-06,16132231.8
PRD00638,WH002,Mumbai,319,34,191,2025-12-28,7187404.95
PRD00638,WH005,Chennai,224,25,250,2025-12-02,5046955.2
PRD00639,WH008,Dubai,153,56,255,2025-12-07,373413.33
PRD00639,WH007,Bhubaneswar,142,37,253,2025-12-23,346566.62
PRD00639,WH002,Mumbai,563,90,145,2025-12-03,1374063.43
PRD00639,WH006,Kolkata,23,67,183,2025-12-07,56134.03
PRD00640,WH005,Chennai,528,75,258,2025-12-19,5097016.32
PRD00640,WH007,Bhubaneswar,759,67,73,2025-12-07,7326960.96
PRD00641,WH003,Delhi,577,34,199,2025-12-01,4804182.78
PRD00641,WH004,Hyderabad,306,32,128,2025-12-24,2547798.84
PRD00642,WH003,Delhi,499,85,159,2025-12-16,662407.53
PRD00642,WH007,Bhubaneswar,452,56,147,2025-12-08,600016.44
PRD00642,WH005,Chennai,202,100,273,2025-12-29,268148.94
PRD00643,WH007,Bhubaneswar,193,27,190,2025-12-25,1189794.82
PRD00643,WH008,Dubai,721,34,226,2025-12-04,4444777.54
PRD00644,WH002,Mumbai,767,117,293,2025-12-04,507324.48
PRD00644,WH001,Bangalore,445,113,284,2025-12-13,294340.8
PRD00644,WH004,Hyderabad,457,38,254,2025-12-14,302278.08
PRD00644,WH005,Chennai,660,117,105,2025-12-26,436550.4
PRD00645,WH008,Dubai,641,52,137,2025-12-20,1799376.74
PRD00645,WH006,Kolkata,811,76,74,2025-12-17,2276590.54
PRD00645,WH003,Delhi,76,34,206,2025-12-14,213342.64
PRD00646,WH002,Mumbai,832,106,156,2025-12-14,503642.88
PRD00646,WH006,Kolkata,764,53,280,2025-12-07,462479.76
PRD00646,WH008,Dubai,722,116,193,2025-12-26,437055.48
PRD00647,WH002,Mumbai,12,37,297,2025-12-22,27345.36
PRD00647,WH003,Delhi,354,98,127,2025-12-30,806688.12
PRD00647,WH008,Dubai,317,108,135,2025-12-20,722373.26
PRD00647,WH004,Hyderabad,476,74,51,2025-12-30,1084699.28
PRD00648,WH008,Dubai,99,102,259,2025-12-12,162697.59
PRD00648,WH003,Delhi,797,88,254,2025-12-10,1309797.77
PRD00649,WH004,Hyderabad,16,56,244,2025-12-29,73773.6
PRD00649,WH006,Kolkata,320,85,132,2025-12-14,1475472.0
PRD00650,WH008,Dubai,739,92,228,2025-12-04,2287286.29
PRD00650,WH004,Hyderabad,383,76,234,2025-12-02,1185427.13
PRD00650,WH005,Chennai,716,32,68,2025-12-30,2216098.76
PRD00651,WH001,Bangalore,561,109,289,2025-12-01,2456355.33
PRD00651,WH003,Delhi,448,42,243,2025-12-20,1961581.44
PRD00651,WH005,Chennai,180,47,143,2025-12-04,788135.4
PRD00652,WH001,Bangalore,419,24,78,2025-12-21,25520188.03
PRD00652,WH007,Bhubaneswar,660,65,170,2025-12-08,40198864.2
PRD00652,WH002,Mumbai,874,104,184,2025-12-13,53233041.38
PRD00652,WH004,Hyderabad,779,96,188,2025-12-11,47446841.23
PRD00653,WH002,Mumbai,387,27,59,2025-12-10,335621.88
PRD00653,WH003,Delhi,336,66,299,2025-12-01,291392.64
PRD00654,WH006,Kolkata,98,60,59,2025-12-16,392552.72
PRD00654,WH007,Bhubaneswar,423,101,119,2025-12-18,1694385.72
PRD00654,WH001,Bangalore,103,51,57,2025-12-04,412580.92
PRD00654,WH002,Mumbai,438,77,240,2025-12-06,1754470.32
PRD00654,WH004,Hyderabad,899,83,288,2025-12-23,3601070.36
PRD00655,WH004,Hyderabad,276,46,271,2025-12-28,244312.44
PRD00655,WH005,Chennai,432,95,130,2025-12-29,382402.08
PRD00656,WH007,Bhubaneswar,2,72,142,2025-12-17,15795.4
PRD00656,WH005,Chennai,618,88,239,2025-12-16,4880778.6
PRD00656,WH001,Bangalore,896,112,77,2025-12-13,7076339.2
PRD00656,WH003,Delhi,242,74,70,2025-12-26,1911243.4
PRD00656,WH004,Hyderabad,859,114,115,2025-12-16,6784124.3
PRD00657,WH002,Mumbai,825,99,144,2025-12-10,5356733.25
PRD00657,WH006,Kolkata,792,86,109,2025-12-18,5142463.92
PRD00657,WH008,Dubai,118,42,86,2025-12-29,766175.18
PRD00657,WH004,Hyderabad,493,46,80,2025-12-10,3201053.93
PRD00657,WH005,Chennai,787,95,169,2025-12-27,5109998.87
PRD00658,WH007,Bhubaneswar,771,39,294,2025-12-18,598272.87
PRD00658,WH004,Hyderabad,169,107,276,2025-12-30,131138.93
PRD00659,WH001,Bangalore,660,56,257,2025-12-14,361904.4
PRD00659,WH003,Delhi,6,117,195,2025-12-27,3290.04
PRD00659,WH008,Dubai,51,71,183,2025-12-08,27965.34
PRD00660,WH008,Dubai,591,97,77,2025-12-15,54352508.82
PRD00660,WH007,Bhubaneswar,672,34,294,2025-12-04,61801837.44
PRD00661,WH003,Delhi,128,96,104,2025-12-05,182493.44
PRD00661,WH005,Chennai,347,50,163,2025-12-16,494728.31
PRD00661,WH008,Dubai,262,39,290,2025-12-06,373541.26
PRD00661,WH004,Hyderabad,729,79,251,2025-12-06,1039357.17
PRD00662,WH005,Chennai,372,57,61,2025-12-24,137721.84
PRD00662,WH001,Bangalore,222,74,161,2025-12-13,82188.84
PRD00662,WH004,Hyderabad,470,102,296,2025-12-02,174003.4
PRD00662,WH006,Kolkata,56,55,279,2025-12-23,20732.32
PRD00663,WH002,Mumbai,460,35,230,2025-12-21,2810765.6
PRD00663,WH004,Hyderabad,781,42,262,2025-12-29,4772191.16
PRD00663,WH007,Bhubaneswar,89,90,234,2025-12-22,543822.04
PRD00663,WH006,Kolkata,757,89,179,2025-12-26,4625542.52
PRD00664,WH004,Hyderabad,620,115,51,2025-12-03,277115.2
PRD00664,WH003,Delhi,85,53,252,2025-12-11,37991.6
PRD00665,WH003,Delhi,414,98,235,2025-12-02,907140.24
PRD00665,WH001,Bangalore,202,116,113,2025-12-19,442614.32
PRD00665,WH002,Mumbai,549,84,89,2025-12-29,1202946.84
PRD00665,WH005,Chennai,128,53,239,2025-12-08,280468.48
PRD00665,WH004,Hyderabad,71,77,273,2025-12-15,155572.36
PRD00666,WH007,Bhubaneswar,684,86,71,2025-12-10,1486400.4
PRD00666,WH002,Mumbai,886,44,227,2025-12-07,1925366.6
PRD00667,WH001,Bangalore,498,63,193,2025-12-09,282316.2
PRD00667,WH007,Bhubaneswar,134,116,104,2025-12-13,75964.6
PRD00667,WH008,Dubai,70,50,135,2025-12-10,39683.0
PRD00668,WH007,Bhubaneswar,82,89,163,2025-12-27,106943.58
PRD00668,WH005,Chennai,339,105,229,2025-12-07,442120.41
PRD00668,WH004,Hyderabad,161,54,237,2025-12-07,209974.59
PRD00668,WH008,Dubai,66,22,189,2025-12-01,86076.54
PRD00668,WH006,Kolkata,267,78,212,2025-12-01,348218.73
PRD00669,WH003,Delhi,155,97,266,2025-12-22,750035.7
PRD00669,WH002,Mumbai,158,61,107,2025-12-22,764552.52
PRD00669,WH004,Hyderabad,892,87,121,2025-12-01,4316334.48
PRD00669,WH001,Bangalore,251,119,213,2025-12-28,1214573.94
PRD00670,WH006,Kolkata,93,55,131,2025-12-19,229044.12
PRD00670,WH007,Bhubaneswar,568,34,234,2025-12-27,1398893.12
PRD00671,WH008,Dubai,683,72,133,2025-12-29,2996348.32
PRD00671,WH006,Kolkata,13,30,246,2025-12-28,57031.52
PRD00672,WH002,Mumbai,227,72,133,2025-12-31,40669.32
PRD00672,WH008,Dubai,369,91,157,2025-12-11,66110.04
PRD00672,WH001,Bangalore,216,85,292,2025-12-29,38698.56
PRD00672,WH006,Kolkata,295,73,176,2025-12-31,52852.2
PRD00673,WH008,Dubai,296,63,205,2025-12-01,5849475.04
PRD00673,WH001,Bangalore,779,31,163,2025-12-30,15394395.46
PRD00673,WH005,Chennai,226,101,279,2025-12-16,4466153.24
PRD00673,WH004,Hyderabad,666,96,65,2025-12-14,13161318.84
PRD00673,WH003,Delhi,594,26,139,2025-12-10,11738473.56
PRD00674,WH001,Bangalore,601,118,138,2025-12-28,631578.88
PRD00674,WH007,Bhubaneswar,279,97,126,2025-12-14,293195.52
PRD00675,WH003,Delhi,801,89,263,2025-12-26,6169486.23
PRD00675,WH002,Mumbai,25,29,151,2025-12-02,192555.75
PRD00675,WH006,Kolkata,257,111,207,2025-12-04,1979473.11
PRD00675,WH004,Hyderabad,137,74,265,2025-12-20,1055205.51
PRD00675,WH005,Chennai,889,68,191,2025-12-22,6847282.47
PRD00676,WH007,Bhubaneswar,617,100,298,2025-12-22,2334666.3
PRD00676,WH006,Kolkata,288,68,141,2025-12-01,1089763.2
PRD00676,WH008,Dubai,655,66,229,2025-12-17,2478454.5
PRD00676,WH003,Delhi,458,83,259,2025-12-16,1733026.2
PRD00676,WH001,Bangalore,392,24,91,2025-12-06,1483288.8
PRD00677,WH007,Bhubaneswar,851,66,56,2025-12-19,977143.73
PRD00677,WH005,Chennai,882,118,125,2025-12-14,1012738.86
PRD00678,WH005,Chennai,806,77,235,2025-12-20,375039.86
PRD00678,WH004,Hyderabad,15,77,141,2025-12-01,6979.65
PRD00679,WH002,Mumbai,146,60,196,2025-12-22,454554.94
PRD00679,WH008,Dubai,732,52,292,2025-12-08,2279001.48
PRD00679,WH004,Hyderabad,359,115,200,2025-12-19,1117707.01
PRD00679,WH005,Chennai,698,92,152,2025-12-01,2173146.22
PRD00680,WH005,Chennai,79,101,292,2025-12-27,6147140.89
PRD00680,WH001,Bangalore,184,39,81,2025-12-02,14317391.44
PRD00681,WH003,Delhi,580,37,171,2025-12-31,1161496.4
PRD00681,WH007,Bhubaneswar,185,63,184,2025-12-07,370477.3
PRD00681,WH002,Mumbai,232,73,115,2025-12-14,464598.56
PRD00682,WH007,Bhubaneswar,395,91,259,2025-12-27,3866117.8
PRD00682,WH005,Chennai,533,53,124,2025-12-29,5216812.12
PRD00682,WH004,Hyderabad,871,102,174,2025-12-19,8525034.44
PRD00683,WH002,Mumbai,532,66,126,2025-12-14,35459917.36
PRD00683,WH008,Dubai,637,68,286,2025-12-03,42458585.26
PRD00683,WH004,Hyderabad,452,57,271,2025-12-19,30127598.96
PRD00683,WH005,Chennai,731,50,81,2025-12-03,48724059.38
PRD00684,WH007,Bhubaneswar,255,21,82,2025-12-11,945180.45
PRD00684,WH005,Chennai,817,87,164,2025-12-20,3028284.03
PRD00684,WH002,Mumbai,186,29,140,2025-12-11,689425.74
PRD00684,WH008,Dubai,489,45,143,2025-12-15,1812522.51
PRD00684,WH006,Kolkata,820,96,145,2025-12-01,3039403.8
PRD00685,WH007,Bhubaneswar,32,35,54,2025-12-10,45377.28
PRD00685,WH001,Bangalore,46,47,272,2025-12-31,65229.84
PRD00685,WH003,Delhi,92,33,174,2025-12-25,130459.68
PRD00685,WH008,Dubai,214,120,87,2025-12-28,303460.56
PRD00686,WH002,Mumbai,678,58,126,2025-12-12,4529107.8
PRD00686,WH006,Kolkata,365,85,227,2025-12-11,2438236.5
PRD00686,WH004,Hyderabad,221,39,90,2025-12-15,1476302.1
PRD00686,WH005,Chennai,438,64,84,2025-12-28,2925883.8
PRD00687,WH001,Bangalore,107,96,98,2025-12-29,140532.73
PRD00687,WH005,Chennai,122,111,240,2025-12-04,160233.58
PRD00688,WH002,Mumbai,49,81,240,2025-12-19,1876140.42
PRD00688,WH004,Hyderabad,304,105,137,2025-12-09,11639728.32
PRD00688,WH001,Bangalore,521,99,69,2025-12-08,19948350.18
PRD00688,WH003,Delhi,124,49,148,2025-12-02,4747783.92
PRD00689,WH005,Chennai,429,90,88,2025-12-01,915207.15
PRD00689,WH001,Bangalore,161,49,74,2025-12-27,343469.35
PRD00690,WH005,Chennai,411,39,105,2025-12-01,20830154.04
PRD00690,WH008,Dubai,821,50,205,2025-12-07,41609626.44
PRD00691,WH008,Dubai,305,79,120,2025-12-05,54610.25
PRD00691,WH004,Hyderabad,820,85,243,2025-12-23,146821.0
PRD00692,WH005,Chennai,347,29,203,2025-12-14,1225912.83
PRD00692,WH003,Delhi,682,46,191,2025-12-11,2409430.98
PRD00692,WH008,Dubai,421,45,141,2025-12-10,1487346.69
PRD00693,WH005,Chennai,677,116,93,2025-12-07,1887577.55
PRD00693,WH002,Mumbai,16,27,96,2025-12-07,44610.4
PRD00693,WH007,Bhubaneswar,547,46,155,2025-12-20,1525118.05
PRD00693,WH006,Kolkata,46,67,289,2025-12-04,128254.9
PRD00693,WH003,Delhi,698,91,64,2025-12-13,1946128.7
PRD00694,WH006,Kolkata,280,108,200,2025-12-25,1310139.6
PRD00694,WH008,Dubai,91,97,219,2025-12-18,425795.37
PRD00694,WH001,Bangalore,432,62,88,2025-12-07,2021358.24
PRD00694,WH003,Delhi,477,111,291,2025-12-18,2231916.39
PRD00694,WH005,Chennai,197,47,283,2025-12-18,921776.79
PRD00695,WH004,Hyderabad,749,22,50,2025-12-13,3934025.13
PRD00695,WH005,Chennai,290,43,297,2025-12-20,1523187.3
PRD00695,WH008,Dubai,472,62,293,2025-12-27,2479118.64
PRD00695,WH001,Bangalore,189,100,98,2025-12-17,992697.93
PRD00696,WH003,Delhi,213,113,134,2025-12-30,1884119.19
PRD00696,WH004,Hyderabad,615,55,269,2025-12-19,5440062.45
PRD00697,WH005,Chennai,27,98,295,2025-12-07,57660.66
PRD00697,WH004,Hyderabad,447,76,152,2025-12-18,954604.26
PRD00698,WH008,Dubai,603,23,120,2025-12-07,54823951.98
PRD00698,WH004,Hyderabad,884,95,212,2025-12-02,80372095.44
PRD00699,WH005,Chennai,634,68,70,2025-12-11,184887.08
PRD00699,WH008,Dubai,295,41,112,2025-12-17,86027.9
PRD00700,WH006,Kolkata,290,44,177,2025-12-03,1409533.4
PRD00700,WH004,Hyderabad,596,56,214,2025-12-25,2896834.16
PRD00700,WH003,Delhi,236,107,226,2025-12-03,1147068.56
PRD00701,WH002,Mumbai,385,78,288,2025-12-03,196249.9
PRD00701,WH007,Bhubaneswar,349,45,290,2025-12-26,177899.26
PRD00702,WH001,Bangalore,581,78,158,2025-12-17,46412911.93
PRD00702,WH008,Dubai,421,107,70,2025-12-23,33631387.13
PRD00703,WH004,Hyderabad,8,44,224,2025-12-12,146497.52
PRD00703,WH002,Mumbai,172,77,63,2025-12-03,3149696.68
PRD00703,WH007,Bhubaneswar,169,58,68,2025-12-25,3094760.11
PRD00703,WH008,Dubai,624,60,282,2025-12-13,11426806.56
PRD00703,WH006,Kolkata,872,31,116,2025-12-19,15968229.68
PRD00704,WH005,Chennai,828,98,209,2025-12-02,51385630.32
PRD00704,WH001,Bangalore,644,51,231,2025-12-26,39966601.36
PRD00704,WH008,Dubai,20,116,223,2025-12-01,1241198.8
PRD00704,WH003,Delhi,559,78,277,2025-12-20,34691506.46
PRD00705,WH003,Delhi,760,45,77,2025-12-12,2343133.2
PRD00705,WH005,Chennai,448,109,292,2025-12-02,1381215.36
PRD00705,WH006,Kolkata,220,20,265,2025-12-25,678275.4
PRD00705,WH002,Mumbai,629,107,60,2025-12-15,1939251.03
PRD00705,WH004,Hyderabad,766,25,141,2025-12-13,2361631.62
PRD00706,WH004,Hyderabad,90,64,288,2025-12-21,7273833.3
PRD00706,WH006,Kolkata,60,80,145,2025-12-16,4849222.2
PRD00707,WH007,Bhubaneswar,434,63,81,2025-12-10,1881129.6
PRD00707,WH006,Kolkata,550,105,161,2025-12-18,2383920.0
PRD00707,WH004,Hyderabad,633,102,149,2025-12-12,2743675.2
PRD00707,WH003,Delhi,132,102,237,2025-12-18,572140.8
PRD00708,WH004,Hyderabad,55,84,66,2025-12-04,65156.3
PRD00708,WH002,Mumbai,389,92,244,2025-12-16,460832.74
PRD00708,WH001,Bangalore,831,33,232,2025-12-15,984452.46
PRD00708,WH005,Chennai,618,22,204,2025-12-09,732119.88
PRD00708,WH007,Bhubaneswar,707,119,160,2025-12-19,837554.62
PRD00709,WH008,Dubai,735,102,54,2025-12-21,992397.0
PRD00709,WH002,Mumbai,674,65,102,2025-12-29,910034.8
PRD00710,WH002,Mumbai,297,74,113,2025-12-26,1510824.15
PRD00710,WH003,Delhi,667,109,224,2025-12-16,3392995.65
PRD00710,WH007,Bhubaneswar,20,48,272,2025-12-11,101739.0
PRD00710,WH005,Chennai,484,81,109,2025-12-28,2462083.8
PRD00711,WH004,Hyderabad,173,31,237,2025-12-07,938305.29
PRD00711,WH006,Kolkata,303,22,182,2025-12-19,1643390.19
PRD00711,WH008,Dubai,317,95,286,2025-12-28,1719322.41
PRD00711,WH001,Bangalore,893,82,275,2025-12-07,4843390.89
PRD00711,WH003,Delhi,10,99,223,2025-12-20,54237.3
PRD00712,WH004,Hyderabad,209,95,50,2025-12-03,1136569.17
PRD00712,WH008,Dubai,776,89,137,2025-12-08,4219988.88
PRD00712,WH003,Delhi,129,66,184,2025-12-10,701518.77
PRD00712,WH007,Bhubaneswar,848,105,90,2025-12-02,4611534.24
PRD00713,WH004,Hyderabad,611,118,102,2025-12-02,17577785.68
PRD00713,WH007,Bhubaneswar,631,24,113,2025-12-17,18153163.28
PRD00713,WH002,Mumbai,123,106,120,2025-12-26,3538572.24
PRD00713,WH008,Dubai,343,66,89,2025-12-14,9867725.84
PRD00714,WH001,Bangalore,109,34,50,2025-12-07,280325.11
PRD00714,WH002,Mumbai,829,89,164,2025-12-26,2132013.91
PRD00714,WH008,Dubai,25,80,217,2025-12-31,64294.75
PRD00715,WH007,Bhubaneswar,743,119,153,2025-12-15,717894.03
PRD00715,WH005,Chennai,319,111,158,2025-12-06,308220.99
PRD00715,WH006,Kolkata,804,54,157,2025-12-30,776832.84
PRD00716,WH005,Chennai,561,84,273,2025-12-10,1170548.94
PRD00716,WH008,Dubai,362,63,74,2025-12-30,755327.48
PRD00716,WH007,Bhubaneswar,805,68,122,2025-12-24,1679664.7
PRD00717,WH002,Mumbai,688,62,211,2025-12-02,474747.52
PRD00717,WH008,Dubai,234,70,237,2025-12-07,161469.36
PRD00718,WH008,Dubai,270,79,183,2025-12-16,43008.3
PRD00718,WH004,Hyderabad,637,20,263,2025-12-11,101467.73
PRD00718,WH003,Delhi,606,35,110,2025-12-07,96529.74
PRD00718,WH006,Kolkata,255,44,93,2025-12-01,40618.95
PRD00718,WH007,Bhubaneswar,9,58,271,2025-12-21,1433.61
PRD00719,WH006,Kolkata,707,28,118,2025-12-02,4352376.84
PRD00719,WH008,Dubai,843,82,61,2025-12-27,5189609.16
PRD00719,WH003,Delhi,764,50,250,2025-12-22,4703275.68
PRD00719,WH001,Bangalore,316,100,170,2025-12-24,1945333.92
PRD00719,WH005,Chennai,509,83,122,2025-12-21,3133465.08
PRD00720,WH008,Dubai,353,47,172,2025-12-04,893153.54
PRD00720,WH002,Mumbai,54,87,250,2025-12-01,136629.72
PRD00721,WH005,Chennai,789,63,57,2025-12-08,2706648.72
PRD00721,WH006,Kolkata,686,81,156,2025-12-23,2353309.28
PRD00721,WH001,Bangalore,2,64,137,2025-12-19,6860.96
PRD00721,WH008,Dubai,169,97,213,2025-12-24,579751.12
PRD00721,WH004,Hyderabad,185,99,71,2025-12-30,634638.8
PRD00722,WH002,Mumbai,760,102,231,2025-12-14,1670571.2
PRD00722,WH005,Chennai,58,69,249,2025-12-22,127490.96
PRD00722,WH008,Dubai,207,34,256,2025-12-14,455010.84
PRD00722,WH004,Hyderabad,638,116,202,2025-12-24,1402400.56
PRD00722,WH001,Bangalore,565,21,172,2025-12-10,1241937.8
PRD00723,WH004,Hyderabad,43,43,138,2025-12-19,21046.78
PRD00723,WH007,Bhubaneswar,195,79,237,2025-12-22,95444.7
PRD00723,WH005,Chennai,152,120,253,2025-12-20,74397.92
PRD00724,WH003,Delhi,514,104,230,2025-12-11,2298664.54
PRD00724,WH001,Bangalore,212,32,106,2025-12-27,948087.32
PRD00724,WH006,Kolkata,311,48,204,2025-12-17,1390826.21
PRD00724,WH002,Mumbai,591,87,206,2025-12-21,2643017.01
PRD00725,WH004,Hyderabad,863,71,275,2025-12-06,3673963.6
PRD00725,WH003,Delhi,204,24,291,2025-12-21,868468.8
PRD00726,WH008,Dubai,584,115,240,2025-12-17,3156695.2
PRD00726,WH002,Mumbai,540,73,51,2025-12-20,2918862.0
PRD00726,WH001,Bangalore,746,62,143,2025-12-19,4032353.8
PRD00726,WH004,Hyderabad,598,26,171,2025-12-25,3232369.4
PRD00726,WH007,Bhubaneswar,281,91,123,2025-12-20,1518889.3
PRD00727,WH005,Chennai,576,70,190,2025-12-30,2326947.84
PRD00727,WH003,Delhi,476,88,231,2025-12-01,1922963.84
PRD00727,WH004,Hyderabad,130,28,282,2025-12-28,525179.2
PRD00727,WH008,Dubai,520,97,164,2025-12-08,2100716.8
PRD00727,WH002,Mumbai,203,97,296,2025-12-19,820087.52
PRD00728,WH004,Hyderabad,94,100,113,2025-12-30,274493.16
PRD00728,WH002,Mumbai,585,66,212,2025-12-30,1708281.9
PRD00728,WH008,Dubai,488,95,255,2025-12-01,1425028.32
PRD00728,WH001,Bangalore,482,106,227,2025-12-07,1407507.48
PRD00729,WH002,Mumbai,634,44,111,2025-12-18,3320853.96
PRD00729,WH005,Chennai,85,54,76,2025-12-28,445224.9
PRD00730,WH002,Mumbai,200,52,233,2025-12-12,128122.0
PRD00730,WH006,Kolkata,311,21,265,2025-12-31,199229.71
PRD00730,WH001,Bangalore,81,70,98,2025-12-15,51889.41
PRD00730,WH007,Bhubaneswar,469,20,204,2025-12-24,300446.09
PRD00731,WH006,Kolkata,690,116,111,2025-12-27,217246.5
PRD00731,WH005,Chennai,142,89,290,2025-12-21,44708.7
PRD00731,WH008,Dubai,825,73,165,2025-12-08,259751.25
PRD00732,WH004,Hyderabad,422,29,211,2025-12-20,2253906.22
PRD00732,WH007,Bhubaneswar,866,98,219,2025-12-25,4625314.66
PRD00733,WH001,Bangalore,432,103,75,2025-12-03,2054207.52
PRD00733,WH004,Hyderabad,359,43,107,2025-12-31,1707084.49
PRD00733,WH006,Kolkata,458,90,157,2025-12-24,2177840.38
PRD00733,WH005,Chennai,568,119,270,2025-12-15,2700902.48
PRD00734,WH001,Bangalore,787,25,252,2025-12-14,1552766.74
PRD00734,WH003,Delhi,417,80,70,2025-12-26,822749.34
PRD00734,WH002,Mumbai,710,50,130,2025-12-03,1400844.2
PRD00734,WH006,Kolkata,479,103,278,2025-12-29,945076.58
PRD00734,WH008,Dubai,518,31,63,2025-12-19,1022024.36
PRD00735,WH006,Kolkata,723,36,89,2025-12-22,4292458.23
PRD00735,WH003,Delhi,569,117,194,2025-12-17,3378158.69
PRD00735,WH008,Dubai,570,93,213,2025-12-21,3384095.7
PRD00736,WH006,Kolkata,13,45,227,2025-12-29,44744.31
PRD00736,WH008,Dubai,409,83,135,2025-12-16,1407724.83
