Visit_ID,Customer_ID,Visit_Date,Device_Type,Browser,Traffic_Source,Page_Views,Session_Duration_Seconds,Cart_Additions,Checkout_Started
VIS00022803,CUST009794,2023-05-25,Desktop,Safari,Email,17,1508,0,0
VIS00022804,CUST000458,2025-05-24,Desktop,Edge,Email,14,250,2,0
VIS00022805,CUST011381,2023-07-14,Tablet,Chrome,Direct,14,1465,5,0
VIS00022806,CUST005204,2025-06-17,Mobile,Firefox,WhatsApp,17,427,1,1
VIS00022807,CUST005680,2023-12-25,Mobile,Firefox,Email,4,1491,3,0
VIS00022808,CUST014692,2025-03-27,Tablet,Safari,YouTube,10,800,3,0
VIS00022809,CUST005423,2023-12-17,Mobile,Safari,Google Ads,8,1481,1,0
VIS00022810,CUST004429,2024-09-16,Desktop,Edge,Facebook,11,1037,4,1
VIS00022811,CUST004649,2022-03-13,Tablet,Chrome,YouTube,3,205,2,1
VIS00022812,CUST011641,2023-02-21,Desktop,Safari,Email,3,105,0,1
VIS00022813,CUST004706,2022-04-08,Desktop,Chrome,WhatsApp,6,718,0,0
VIS00022814,CUST003804,2023-06-25,Mobile,Chrome,YouTube,15,354,4,1
VIS00022815,CUST005503,2025-11-19,Desktop,Edge,YouTube,1,1517,3,1
VIS00022816,CUST003749,2024-06-08,Desktop,Safari,Affiliate,1,1687,1,1
VIS00022817,CUST009447,2023-10-16,Desktop,Chrome,SEO,2,220,2,1
VIS00022818,CUST004397,2022-12-10,Desktop,Firefox,Direct,3,1487,4,1
VIS00022819,CUST013432,2022-07-20,Tablet,Edge,Instagram,8,923,0,0
VIS00022820,CUST002422,2022-12-25,Tablet,Safari,Instagram,15,1707,4,0
VIS00022821,CUST008302,2023-01-19,Tablet,Firefox,SEO,16,239,3,1
VIS00022822,CUST013841,2024-10-05,Mobile,Chrome,Google Ads,4,1055,4,1
VIS00022823,CUST007954,2024-02-16,Mobile,Chrome,WhatsApp,3,1725,0,0
VIS00022824,CUST009152,2022-08-14,Tablet,Safari,YouTube,14,559,0,0
VIS00022825,CUST004503,2022-06-09,Mobile,Firefox,SEO,1,639,0,0
VIS00022826,CUST005780,2025-06-24,Tablet,Firefox,Email,7,683,2,0
VIS00022827,CUST002974,2025-01-01,Mobile,Firefox,Affiliate,10,1061,0,1
VIS00022828,CUST012919,2022-08-19,Desktop,Safari,Google Ads,14,367,1,1
VIS00022829,CUST009989,2025-05-05,Tablet,Edge,Direct,15,1319,0,1
VIS00022830,CUST011852,2025-01-05,Tablet,Edge,Instagram,2,538,1,1
VIS00022831,CUST011229,2022-05-30,Desktop,Edge,Email,13,1570,1,0
VIS00022832,CUST009889,2022-03-19,Tablet,Chrome,Instagram,8,1413,2,1
VIS00022833,CUST008447,2023-05-25,Tablet,Chrome,YouTube,8,1135,4,0
VIS00022834,CUST002990,2024-02-25,Mobile,Firefox,Direct,16,1450,0,1
VIS00022835,CUST009153,2024-07-06,Desktop,Chrome,Affiliate,10,772,3,0
VIS00022836,CUST004471,2024-06-13,Tablet,Firefox,Google Ads,18,907,3,1
VIS00022837,CUST005164,2024-11-22,Tablet,Firefox,Email,15,63,2,1
VIS00022838,CUST008106,2025-03-16,Mobile,Safari,Instagram,6,880,3,1
VIS00022839,CUST002458,2023-03-17,Mobile,Firefox,Direct,2,1420,2,0
VIS00022840,CUST005417,2022-08-06,Desktop,Safari,YouTube,6,1334,2,0
VIS00022841,CUST012538,2024-11-09,Mobile,Safari,Facebook,2,627,2,1
VIS00022842,CUST011962,2023-11-18,Mobile,Safari,Affiliate,10,901,1,0
VIS00022843,CUST007703,2023-01-09,Desktop,Chrome,Instagram,6,749,4,1
VIS00022844,CUST002911,2025-01-28,Desktop,Edge,Google Ads,2,1253,3,0
VIS00022845,CUST001100,2024-12-31,Mobile,Edge,Instagram,14,1605,3,0
VIS00022846,CUST010607,2025-12-02,Tablet,Edge,Google Ads,16,1064,2,0
VIS00022847,CUST004340,2022-04-11,Tablet,Chrome,Google Ads,15,716,4,1
VIS00022848,CUST001407,2025-11-16,Mobile,Chrome,Facebook,4,969,4,1
VIS00022849,CUST011770,2024-08-11,Tablet,Firefox,Affiliate,12,671,2,1
VIS00022850,CUST002355,2023-11-08,Tablet,Firefox,SEO,12,594,5,1
VIS00022851,CUST008799,2023-04-21,Mobile,Chrome,Affiliate,12,1676,2,1
VIS00022852,CUST006468,2022-06-27,Tablet,Chrome,Instagram,17,1147,1,0
VIS00022853,CUST005099,2024-11-12,Desktop,Safari,SEO,7,1659,0,1
VIS00022854,CUST004185,2022-05-21,Desktop,Safari,Google Ads,6,1590,2,1
VIS00022855,CUST010108,2022-10-30,Tablet,Firefox,Affiliate,17,1069,0,0
VIS00022856,CUST009096,2022-11-01,Desktop,Safari,WhatsApp,16,1506,5,0
VIS00022857,CUST008234,2024-09-02,Mobile,Edge,Google Ads,14,47,3,1
VIS00022858,CUST013624,2023-03-13,Mobile,Edge,Instagram,13,1669,5,0
VIS00022859,CUST011914,2024-01-19,Tablet,Edge,Google Ads,13,1772,0,1
VIS00022860,CUST013403,2024-09-20,Mobile,Firefox,Email,11,1599,2,1
VIS00022861,CUST013091,2024-08-08,Desktop,Firefox,Instagram,4,363,0,0
VIS00022862,CUST008953,2023-01-23,Tablet,Edge,Instagram,11,584,1,1
VIS00022863,CUST011683,2025-11-23,Mobile,Chrome,SEO,16,1010,0,0
VIS00022864,CUST007441,2024-05-27,Desktop,Safari,YouTube,15,1038,1,0
VIS00022865,CUST000937,2024-05-19,Tablet,Chrome,WhatsApp,4,809,0,1
VIS00022866,CUST000805,2025-02-24,Mobile,Edge,Affiliate,12,967,5,0
VIS00022867,CUST007369,2025-05-06,Tablet,Safari,YouTube,8,1660,3,1
VIS00022868,CUST002284,2023-09-29,Tablet,Chrome,YouTube,5,311,3,1
VIS00022869,CUST003383,2025-01-14,Tablet,Safari,Direct,13,220,0,0
VIS00022870,CUST004389,2022-02-16,Tablet,Safari,Google Ads,3,846,0,1
VIS00022871,CUST002780,2023-08-19,Desktop,Safari,WhatsApp,2,379,2,1
VIS00022872,CUST000848,2024-02-25,Tablet,Chrome,Direct,9,1467,1,1
VIS00022873,CUST011142,2024-02-15,Mobile,Edge,Instagram,4,1718,4,0
VIS00022874,CUST007613,2022-08-18,Tablet,Firefox,WhatsApp,1,440,1,1
VIS00022875,CUST007422,2022-04-19,Mobile,Edge,Email,4,322,5,1
VIS00022876,CUST003853,2025-04-09,Tablet,Safari,Google Ads,2,1301,4,0
VIS00022877,CUST012676,2023-04-29,Tablet,Firefox,Google Ads,15,953,4,0
VIS00022878,CUST011451,2023-05-01,Tablet,Chrome,Email,10,447,0,0
VIS00022879,CUST008089,2022-06-29,Tablet,Firefox,Email,9,1154,1,0
VIS00022880,CUST002459,2024-05-29,Tablet,Firefox,Google Ads,1,774,0,1
VIS00022881,CUST009337,2023-08-07,Tablet,Safari,WhatsApp,13,1198,5,0
VIS00022882,CUST008259,2025-05-14,Desktop,Safari,Direct,1,1244,1,1
VIS00022883,CUST002852,2024-11-07,Mobile,Edge,SEO,11,447,2,1
VIS00022884,CUST014667,2025-10-28,Desktop,Safari,WhatsApp,12,508,5,1
VIS00022885,CUST010541,2025-12-03,Tablet,Firefox,Facebook,2,1028,2,1
VIS00022886,CUST014090,2023-08-24,Desktop,Firefox,Affiliate,9,397,0,0
VIS00022887,CUST009776,2022-02-19,Desktop,Safari,Direct,14,227,2,0
VIS00022888,CUST008225,2025-02-16,Tablet,Safari,Email,6,1190,1,0
VIS00022889,CUST006756,2025-05-09,Tablet,Edge,Direct,16,339,1,1
VIS00022890,CUST005851,2023-01-23,Mobile,Edge,WhatsApp,18,1590,5,1
VIS00022891,CUST010390,2023-07-23,Mobile,Safari,Instagram,10,873,4,1
VIS00022892,CUST002864,2024-01-02,Mobile,Safari,Facebook,17,1156,2,0
VIS00022893,CUST003744,2023-10-09,Desktop,Safari,Affiliate,17,942,4,1
VIS00022894,CUST011577,2025-05-30,Desktop,Edge,Facebook,12,1133,5,1
VIS00022895,CUST008790,2025-08-20,Mobile,Chrome,Instagram,2,1496,2,1
VIS00022896,CUST011058,2022-10-09,Desktop,Edge,Instagram,1,438,1,1
VIS00022897,CUST010856,2022-01-09,Desktop,Edge,Email,8,1046,4,0
VIS00022898,CUST013258,2023-03-22,Mobile,Firefox,Affiliate,13,50,4,1
VIS00022899,CUST008364,2022-10-17,Mobile,Firefox,Google Ads,17,997,2,0
VIS00022900,CUST001907,2022-07-26,Desktop,Firefox,SEO,2,1324,1,1
VIS00022901,CUST009873,2025-05-25,Desktop,Edge,Affiliate,5,459,0,1
VIS00022902,CUST007060,2025-05-21,Tablet,Safari,Facebook,5,207,1,0
VIS00022903,CUST001959,2023-01-17,Mobile,Chrome,Google Ads,7,1333,0,1
VIS00022904,CUST006084,2023-03-23,Tablet,Firefox,WhatsApp,6,1179,3,1
VIS00022905,CUST013939,2025-11-07,Tablet,Firefox,Facebook,9,298,2,1
VIS00022906,CUST007658,2024-09-28,Desktop,Firefox,Affiliate,6,916,3,0
VIS00022907,CUST009139,2024-11-09,Tablet,Safari,Direct,4,548,5,1
VIS00022908,CUST008726,2022-05-23,Mobile,Safari,WhatsApp,14,1611,5,0
VIS00022909,CUST001890,2023-01-25,Mobile,Safari,Affiliate,5,269,2,1
VIS00022910,CUST002274,2024-04-18,Desktop,Chrome,SEO,6,450,2,1
VIS00022911,CUST014779,2024-04-18,Tablet,Edge,Instagram,8,1236,4,0
VIS00022912,CUST000165,2025-06-11,Desktop,Firefox,Affiliate,17,293,3,1
VIS00022913,CUST008636,2022-01-24,Desktop,Edge,SEO,16,1581,0,0
VIS00022914,CUST008429,2022-07-03,Mobile,Chrome,Direct,5,91,1,0
VIS00022915,CUST002240,2024-01-22,Desktop,Chrome,Email,5,295,0,0
VIS00022916,CUST013536,2025-12-01,Mobile,Chrome,Affiliate,15,75,4,1
VIS00022917,CUST014453,2023-09-15,Desktop,Edge,Facebook,16,1342,4,1
VIS00022918,CUST011491,2025-07-06,Desktop,Edge,Facebook,17,81,0,1
VIS00022919,CUST014298,2022-01-23,Mobile,Chrome,Facebook,9,454,5,1
VIS00022920,CUST003642,2024-05-11,Mobile,Edge,Instagram,17,1639,4,1
VIS00022921,CUST000644,2022-06-01,Tablet,Safari,Email,3,708,1,0
VIS00022922,CUST002403,2024-10-21,Mobile,Edge,YouTube,7,1429,4,1
VIS00022923,CUST005407,2023-08-23,Desktop,Edge,Facebook,17,1358,1,1
VIS00022924,CUST011058,2024-03-03,Tablet,Firefox,Instagram,16,1561,5,0
VIS00022925,CUST002617,2024-05-21,Mobile,Firefox,YouTube,10,196,1,0
VIS00022926,CUST007380,2024-03-12,Desktop,Chrome,Affiliate,2,1139,1,0
VIS00022927,CUST005720,2022-10-07,Mobile,Firefox,Affiliate,5,1211,5,0
VIS00022928,CUST003719,2024-01-08,Mobile,Chrome,Direct,16,137,0,0
VIS00022929,CUST011856,2025-10-03,Tablet,Safari,Instagram,5,319,1,1
VIS00022930,CUST003848,2025-08-05,Mobile,Safari,Instagram,16,205,0,0
VIS00022931,CUST012501,2023-10-12,Desktop,Safari,Google Ads,15,235,4,1
VIS00022932,CUST013918,2022-07-04,Mobile,Firefox,Email,9,933,2,0
VIS00022933,CUST014413,2023-11-22,Tablet,Edge,WhatsApp,3,353,1,1
VIS00022934,CUST007838,2022-06-20,Desktop,Chrome,Facebook,4,1515,1,0
VIS00022935,CUST010747,2025-05-08,Tablet,Firefox,WhatsApp,10,252,0,0
VIS00022936,CUST002148,2024-01-28,Mobile,Edge,WhatsApp,17,95,3,0
VIS00022937,CUST003251,2022-04-06,Tablet,Chrome,Google Ads,7,1283,2,0
VIS00022938,CUST010501,2023-05-11,Mobile,Chrome,Affiliate,12,920,2,0
VIS00022939,CUST010011,2024-07-08,Mobile,Safari,Instagram,11,1509,3,1
VIS00022940,CUST005657,2024-04-11,Desktop,Firefox,YouTube,18,210,0,1
VIS00022941,CUST004571,2024-10-09,Desktop,Edge,Google Ads,16,1538,4,0
VIS00022942,CUST006907,2022-11-02,Tablet,Safari,Direct,9,20,4,0
VIS00022943,CUST000618,2023-04-29,Mobile,Edge,Affiliate,5,1764,2,1
VIS00022944,CUST003821,2025-09-04,Mobile,Edge,WhatsApp,15,606,3,1
VIS00022945,CUST014329,2023-02-07,Tablet,Safari,Direct,10,75,4,1
VIS00022946,CUST012132,2023-05-07,Mobile,Firefox,YouTube,12,1456,1,0
VIS00022947,CUST006842,2022-11-26,Desktop,Firefox,Google Ads,8,1129,0,1
VIS00022948,CUST001282,2022-09-03,Tablet,Firefox,Email,5,343,1,1
VIS00022949,CUST006077,2022-01-05,Desktop,Firefox,Facebook,13,1050,3,0
VIS00022950,CUST011130,2024-10-04,Tablet,Safari,Direct,9,73,0,1
VIS00022951,CUST014903,2025-10-11,Desktop,Safari,YouTube,3,218,2,0
VIS00022952,CUST003151,2023-10-06,Desktop,Chrome,WhatsApp,13,1104,2,1
VIS00022953,CUST004512,2025-04-24,Tablet,Chrome,Email,18,1506,1,0
VIS00022954,CUST007095,2025-07-29,Desktop,Firefox,WhatsApp,4,1078,5,1
VIS00022955,CUST009114,2024-03-21,Mobile,Safari,YouTube,16,1591,5,0
VIS00022956,CUST012625,2022-12-16,Tablet,Safari,Facebook,12,391,4,0
VIS00022957,CUST004435,2023-09-24,Tablet,Chrome,YouTube,11,969,2,1
VIS00022958,CUST007242,2024-05-27,Tablet,Safari,Email,5,656,2,0
VIS00022959,CUST006314,2024-03-24,Tablet,Safari,Facebook,5,622,4,0
VIS00022960,CUST007397,2024-06-26,Desktop,Firefox,Affiliate,3,1017,2,1
VIS00022961,CUST002669,2023-08-02,Mobile,Safari,Google Ads,12,1048,2,1
VIS00022962,CUST007022,2022-03-09,Mobile,Firefox,Facebook,6,152,0,0
VIS00022963,CUST008892,2022-05-07,Tablet,Edge,Affiliate,15,1711,0,1
VIS00022964,CUST011710,2023-01-18,Tablet,Edge,Instagram,16,1032,0,1
VIS00022965,CUST002551,2022-09-03,Tablet,Safari,Direct,4,1440,5,0
VIS00022966,CUST009953,2022-10-08,Tablet,Edge,SEO,13,427,2,1
VIS00022967,CUST005451,2025-08-09,Tablet,Safari,SEO,10,876,2,0
VIS00022968,CUST011446,2024-06-14,Mobile,Firefox,WhatsApp,4,171,0,0
VIS00022969,CUST000568,2025-06-08,Desktop,Safari,Affiliate,12,1447,1,0
VIS00022970,CUST001032,2023-07-31,Mobile,Safari,WhatsApp,1,804,5,1
VIS00022971,CUST006166,2024-11-14,Desktop,Edge,Email,10,59,5,0
VIS00022972,CUST001191,2022-06-22,Desktop,Chrome,Instagram,1,1354,4,1
VIS00022973,CUST005147,2025-06-08,Tablet,Edge,Facebook,15,970,0,0
VIS00022974,CUST002127,2025-04-03,Mobile,Safari,Google Ads,11,923,2,1
VIS00022975,CUST010469,2022-09-13,Mobile,Firefox,Instagram,7,1530,5,0
VIS00022976,CUST009937,2024-01-27,Tablet,Safari,Facebook,16,1300,4,0
VIS00022977,CUST010867,2023-07-26,Mobile,Firefox,Facebook,6,943,5,1
VIS00022978,CUST011319,2024-10-27,Desktop,Chrome,Affiliate,9,1229,4,1
VIS00022979,CUST009561,2025-01-27,Desktop,Safari,YouTube,17,1168,1,1
VIS00022980,CUST007572,2025-05-05,Mobile,Safari,Instagram,1,247,4,0
VIS00022981,CUST011736,2024-05-07,Tablet,Edge,Email,12,1236,4,0
VIS00022982,CUST004115,2022-03-18,Desktop,Firefox,YouTube,11,308,2,1
VIS00022983,CUST014839,2023-06-16,Desktop,Edge,Email,16,816,5,0
VIS00022984,CUST007324,2024-11-12,Tablet,Firefox,Facebook,11,525,2,1
VIS00022985,CUST007994,2022-11-01,Tablet,Safari,SEO,10,1508,5,0
VIS00022986,CUST005911,2024-08-10,Desktop,Edge,Affiliate,7,289,3,0
VIS00022987,CUST009071,2024-06-22,Mobile,Safari,YouTube,14,809,4,1
VIS00022988,CUST006160,2025-01-29,Tablet,Firefox,Direct,9,547,3,0
VIS00022989,CUST012090,2022-10-15,Desktop,Safari,Affiliate,10,1302,1,0
VIS00022990,CUST004676,2025-03-28,Desktop,Firefox,Instagram,9,1514,2,1
VIS00022991,CUST006579,2023-07-26,Desktop,Firefox,Affiliate,2,1463,1,0
VIS00022992,CUST004201,2025-04-06,Desktop,Safari,Google Ads,16,589,0,0
VIS00022993,CUST002947,2024-09-05,Desktop,Edge,Email,16,135,4,0
VIS00022994,CUST012630,2024-12-18,Mobile,Safari,Instagram,15,1648,0,1
VIS00022995,CUST008231,2022-11-10,Desktop,Chrome,WhatsApp,13,1570,5,0
VIS00022996,CUST004434,2023-09-16,Tablet,Firefox,Direct,1,654,0,0
VIS00022997,CUST013213,2024-02-09,Mobile,Safari,YouTube,8,905,0,1
VIS00022998,CUST007647,2022-04-02,Desktop,Edge,Google Ads,14,1761,4,1
VIS00022999,CUST005475,2023-02-24,Mobile,Safari,YouTube,4,496,2,0
VIS00023000,CUST004795,2025-11-23,Mobile,Edge,YouTube,5,296,1,0
VIS00023001,CUST006615,2025-10-23,Tablet,Safari,Facebook,5,1106,3,0
VIS00023002,CUST014687,2025-02-28,Desktop,Edge,Email,5,909,4,0
VIS00023003,CUST001417,2023-10-14,Mobile,Edge,Instagram,5,817,3,0
VIS00023004,CUST013830,2024-05-06,Tablet,Firefox,SEO,4,1699,5,1
VIS00023005,CUST007786,2023-05-18,Tablet,Safari,Affiliate,2,807,2,1
VIS00023006,CUST000250,2023-08-11,Mobile,Edge,WhatsApp,14,1602,4,0
VIS00023007,CUST007871,2022-07-03,Tablet,Chrome,WhatsApp,1,1509,5,1
VIS00023008,CUST008723,2023-12-04,Tablet,Chrome,Instagram,5,1496,5,1
VIS00023009,CUST011863,2022-09-14,Desktop,Firefox,Affiliate,15,1732,3,0
VIS00023010,CUST013853,2022-04-11,Desktop,Edge,Affiliate,11,1442,2,1
VIS00023011,CUST000466,2023-06-07,Tablet,Edge,Google Ads,1,241,2,1
VIS00023012,CUST005117,2024-12-17,Tablet,Edge,Email,14,1735,1,1
VIS00023013,CUST002657,2023-02-20,Tablet,Firefox,WhatsApp,9,1529,4,0
VIS00023014,CUST011273,2024-07-05,Desktop,Edge,Instagram,9,973,3,0
VIS00023015,CUST008497,2022-08-27,Mobile,Safari,Instagram,6,564,1,0
VIS00023016,CUST000966,2023-07-09,Desktop,Chrome,YouTube,17,825,1,0
VIS00023017,CUST005062,2025-03-30,Mobile,Firefox,Direct,10,197,1,1
VIS00023018,CUST005588,2025-01-20,Desktop,Chrome,Google Ads,4,305,5,0
VIS00023019,CUST009283,2023-06-18,Tablet,Firefox,WhatsApp,13,423,3,0
VIS00023020,CUST008673,2023-03-11,Desktop,Edge,Instagram,2,976,0,1
VIS00023021,CUST008033,2023-12-11,Desktop,Edge,Affiliate,12,1110,1,0
VIS00023022,CUST009139,2025-11-28,Tablet,Safari,Email,15,1013,2,1
VIS00023023,CUST005714,2022-08-11,Mobile,Edge,YouTube,6,1229,0,1
VIS00023024,CUST012503,2023-06-13,Tablet,Edge,Google Ads,14,697,4,0
VIS00023025,CUST000770,2024-12-29,Desktop,Edge,Instagram,6,480,3,0
VIS00023026,CUST007924,2022-09-21,Tablet,Edge,Direct,8,805,2,1
VIS00023027,CUST010848,2023-08-27,Desktop,Edge,WhatsApp,1,1475,0,1
VIS00023028,CUST012818,2024-11-03,Tablet,Edge,Google Ads,18,1492,5,1
VIS00023029,CUST009520,2023-04-22,Desktop,Edge,Affiliate,10,1496,2,0
VIS00023030,CUST004280,2022-02-15,Tablet,Safari,Facebook,18,1240,4,0
VIS00023031,CUST012448,2024-12-20,Desktop,Safari,Email,18,955,5,0
VIS00023032,CUST010123,2024-10-21,Mobile,Safari,Email,11,1443,0,1
VIS00023033,CUST002506,2023-10-06,Mobile,Edge,Instagram,3,1079,1,1
VIS00023034,CUST005719,2022-07-26,Mobile,Firefox,Facebook,1,99,5,1
VIS00023035,CUST012473,2025-02-05,Tablet,Safari,Direct,4,677,0,1
VIS00023036,CUST012960,2024-03-24,Desktop,Chrome,Google Ads,14,1009,1,1
VIS00023037,CUST007469,2023-05-15,Desktop,Edge,Affiliate,11,1439,5,0
VIS00023038,CUST012784,2022-07-14,Tablet,Safari,Email,6,1388,2,1
VIS00023039,CUST003986,2023-03-27,Desktop,Firefox,WhatsApp,16,613,3,1
VIS00023040,CUST001162,2025-07-15,Desktop,Chrome,Google Ads,13,1540,3,1
VIS00023041,CUST004270,2024-06-12,Desktop,Safari,Facebook,7,1298,0,0
VIS00023042,CUST004043,2025-01-04,Tablet,Edge,Google Ads,12,446,1,0
VIS00023043,CUST013478,2024-05-19,Mobile,Safari,Affiliate,6,276,3,1
VIS00023044,CUST003495,2024-05-18,Tablet,Safari,SEO,12,48,0,0
VIS00023045,CUST003662,2025-08-22,Tablet,Chrome,Direct,16,1194,3,0
VIS00023046,CUST006763,2024-05-05,Tablet,Edge,Affiliate,14,366,2,0
VIS00023047,CUST007143,2022-01-05,Desktop,Edge,SEO,17,1104,5,1
VIS00023048,CUST008700,2024-09-12,Tablet,Edge,Facebook,4,1741,0,1
VIS00023049,CUST011704,2025-11-12,Tablet,Safari,Google Ads,6,1683,1,1
VIS00023050,CUST000750,2025-08-24,Desktop,Firefox,Email,15,1166,5,1
VIS00023051,CUST000499,2025-12-26,Tablet,Firefox,Direct,16,825,5,0
VIS00023052,CUST009756,2025-02-19,Mobile,Edge,YouTube,2,1028,4,1
VIS00023053,CUST006455,2022-02-07,Tablet,Edge,Affiliate,8,1083,5,0
VIS00023054,CUST001561,2024-08-02,Tablet,Firefox,WhatsApp,2,1246,0,1
VIS00023055,CUST009558,2022-03-31,Mobile,Edge,Google Ads,12,1112,2,1
VIS00023056,CUST001738,2022-01-16,Desktop,Firefox,Affiliate,17,1034,2,0
VIS00023057,CUST014752,2022-01-04,Mobile,Edge,Facebook,9,228,3,0
VIS00023058,CUST012884,2023-10-15,Tablet,Edge,WhatsApp,3,1019,0,0
VIS00023059,CUST014494,2024-11-09,Mobile,Safari,Instagram,18,718,5,1
VIS00023060,CUST011687,2025-05-15,Tablet,Safari,WhatsApp,6,450,2,0
VIS00023061,CUST001813,2024-01-22,Mobile,Firefox,YouTube,11,83,0,1
VIS00023062,CUST012025,2022-04-22,Desktop,Firefox,Google Ads,15,1350,4,0
VIS00023063,CUST006899,2024-12-28,Mobile,Edge,Email,17,771,5,0
VIS00023064,CUST014716,2022-04-23,Tablet,Safari,SEO,16,1567,3,1
VIS00023065,CUST000261,2024-07-18,Mobile,Firefox,Instagram,9,140,1,0
VIS00023066,CUST014017,2022-06-23,Tablet,Safari,Affiliate,17,905,0,0
VIS00023067,CUST014376,2025-07-07,Tablet,Firefox,Google Ads,2,390,5,1
VIS00023068,CUST006348,2024-11-02,Desktop,Edge,WhatsApp,17,1557,0,0
VIS00023069,CUST000062,2022-01-07,Tablet,Firefox,Affiliate,14,1155,2,1
VIS00023070,CUST000519,2023-08-03,Mobile,Safari,Google Ads,18,1249,3,0
VIS00023071,CUST006248,2023-03-26,Mobile,Safari,YouTube,13,590,3,0
VIS00023072,CUST014891,2022-11-24,Tablet,Edge,Direct,3,874,3,0
VIS00023073,CUST001935,2022-07-26,Mobile,Safari,Facebook,10,1590,2,0
VIS00023074,CUST003433,2025-02-09,Desktop,Firefox,WhatsApp,10,1200,1,0
VIS00023075,CUST001264,2023-10-17,Mobile,Firefox,Direct,14,1637,1,0
VIS00023076,CUST001256,2023-03-02,Mobile,Firefox,Facebook,11,1239,1,1
VIS00023077,CUST013049,2024-02-09,Mobile,Safari,Facebook,2,422,1,1
VIS00023078,CUST002302,2024-01-05,Tablet,Safari,Instagram,5,1369,3,0
VIS00023079,CUST003293,2023-10-25,Tablet,Chrome,Instagram,10,674,3,1
VIS00023080,CUST006794,2025-06-01,Mobile,Safari,Direct,4,937,3,0
VIS00023081,CUST014268,2024-12-24,Tablet,Safari,Facebook,5,221,5,0
VIS00023082,CUST014840,2025-12-08,Mobile,Firefox,Direct,5,1036,3,1
VIS00023083,CUST003201,2024-07-20,Tablet,Safari,SEO,14,379,2,1
VIS00023084,CUST014563,2024-07-01,Mobile,Firefox,Affiliate,5,1368,2,1
VIS00023085,CUST011772,2022-08-08,Mobile,Chrome,Direct,10,261,0,1
VIS00023086,CUST014931,2025-03-22,Mobile,Chrome,SEO,8,670,5,1
VIS00023087,CUST013300,2023-08-16,Desktop,Safari,Google Ads,3,1516,1,1
VIS00023088,CUST014370,2025-10-05,Tablet,Chrome,Direct,14,1548,3,0
VIS00023089,CUST006653,2022-10-13,Tablet,Firefox,Google Ads,13,1466,3,0
VIS00023090,CUST014585,2022-04-04,Desktop,Safari,Affiliate,5,1423,5,1
VIS00023091,CUST014115,2024-01-26,Mobile,Edge,Direct,3,396,4,1
VIS00023092,CUST010567,2023-05-03,Tablet,Chrome,Affiliate,10,184,4,0
VIS00023093,CUST009043,2022-07-28,Desktop,Firefox,Affiliate,10,1017,0,1
VIS00023094,CUST003130,2025-01-10,Mobile,Firefox,Google Ads,9,104,4,1
VIS00023095,CUST014996,2024-05-31,Desktop,Firefox,Affiliate,18,699,4,1
VIS00023096,CUST000412,2023-12-23,Desktop,Safari,YouTube,1,213,3,0
VIS00023097,CUST013544,2023-06-05,Desktop,Firefox,SEO,8,1699,1,1
VIS00023098,CUST014046,2024-06-30,Mobile,Firefox,SEO,7,1178,1,1
VIS00023099,CUST002434,2022-08-22,Mobile,Firefox,Google Ads,16,996,3,1
VIS00023100,CUST011834,2025-01-08,Desktop,Chrome,Direct,4,1777,0,0
VIS00023101,CUST014940,2023-05-06,Mobile,Firefox,WhatsApp,5,677,2,1
VIS00023102,CUST004188,2022-07-13,Tablet,Firefox,SEO,15,1211,3,1
VIS00023103,CUST010753,2024-08-10,Desktop,Safari,YouTube,9,554,2,0
VIS00023104,CUST003771,2025-06-02,Tablet,Chrome,SEO,12,1243,3,1
VIS00023105,CUST014102,2022-06-09,Desktop,Chrome,Facebook,7,1421,2,1
VIS00023106,CUST008861,2024-11-22,Desktop,Chrome,Google Ads,12,50,2,0
VIS00023107,CUST010040,2023-09-02,Desktop,Safari,Direct,18,1330,0,1
VIS00023108,CUST009715,2022-07-26,Desktop,Edge,Email,12,1040,3,0
VIS00023109,CUST009803,2024-01-04,Desktop,Firefox,Email,4,1482,1,1
VIS00023110,CUST013646,2025-12-26,Tablet,Chrome,SEO,7,1245,0,0
VIS00023111,CUST007819,2025-01-12,Mobile,Edge,Email,4,213,5,1
VIS00023112,CUST003526,2025-10-14,Desktop,Firefox,Email,6,70,3,1
VIS00023113,CUST014229,2025-09-01,Tablet,Firefox,WhatsApp,9,106,2,1
VIS00023114,CUST011976,2023-02-16,Tablet,Chrome,YouTube,8,1371,4,0
VIS00023115,CUST001666,2023-05-24,Mobile,Safari,Facebook,12,361,2,0
VIS00023116,CUST012968,2022-02-21,Tablet,Chrome,Google Ads,9,1743,2,0
VIS00023117,CUST009461,2025-08-30,Desktop,Firefox,Direct,11,1608,4,0
VIS00023118,CUST009202,2025-05-08,Mobile,Chrome,Facebook,15,1052,5,1
VIS00023119,CUST012493,2024-02-12,Tablet,Safari,Affiliate,4,843,1,1
VIS00023120,CUST011522,2023-01-06,Mobile,Firefox,Email,11,1009,3,1
VIS00023121,CUST010171,2024-04-16,Tablet,Edge,Affiliate,2,710,2,0
VIS00023122,CUST007675,2023-03-17,Mobile,Chrome,Instagram,4,1761,0,1
VIS00023123,CUST007473,2022-02-03,Mobile,Firefox,Email,12,728,0,1
VIS00023124,CUST003723,2025-06-10,Tablet,Edge,Facebook,16,928,3,0
VIS00023125,CUST004598,2025-04-18,Mobile,Firefox,WhatsApp,18,494,4,0
